date,sales,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,cpi
5/29/22,1205642.507,3.6,70.81866228,11337.31213,9285041,22327.6418,9177277,22157.92421,10207,0,0,12225.65024,1422901,0,0,291.474
5/30/22,1241039.351,3.6,77.07419937,10974.02542,11119353,27724.26952,13970500,20457.04974,8308,29385.03079,7218656,12120.95543,960518,0,0,291.474
5/31/22,1221317.466,3.6,63.77943157,11046.04754,8716156,24434.54541,11124585,24678.62184,11395,26099.30883,6466521,11851.19253,1298075,0,0,291.474
6/1/22,1233238.176,3.6,60.29856244,11147.55456,10697538,25921.29348,13385788,24080.02584,10871,34585.03659,8431662,11982.43433,934672,0,0,295.328
6/2/22,1230751.587,3.6,72.03378571,11541.1693,9819096,22131.61964,10876152,26735.87745,11993,26162.05729,6369847,11707.98924,1059263,0,0,295.328
6/3/22,1202601.473,3.6,76.05888676,10946.05771,9581644,22774.42491,11030137,23889.03609,10637,27811.97371,6794460,11446.62701,1027416,0,0,295.328
6/4/22,1218543.574,3.6,72.54108549,11400.64366,10453977,22413.94393,11036993,21509.98228,10433,31602.7348,7650490,11757.61284,1065164,0,0,295.328
6/5/22,1200701.693,3.6,67.40204102,10718.93011,9175860,25246.17153,11439417,19175.00019,8505,32655.60742,7785717,11734.62619,1031971,0,0,295.328
6/6/22,1241567.8,3.6,72.38871691,11535.12355,9749324,26071.14987,12792519,25719.98704,11458,22121.41928,5290256,12106.89738,1060053,0,0,295.328
6/7/22,1225478.228,3.6,63.07181944,10702.85917,9014389,23672.28026,11550049,24465.39842,11519,25130.16628,6226671,11966.06982,852901,0,0,295.328
6/8/22,1218100.749,3.6,67.3049083,10630.66391,10640473,19482.07742,8873115,25762.06893,11665,22345.23168,5372611,12165.82701,1193094,0,0,295.328
6/9/22,1239585.694,3.6,65.39655546,11686.24299,9908519,29853.74176,15501993,23282.35177,9970,27036.48419,6530708,11839.19511,906738,0,0,295.328
6/10/22,1228350.089,3.6,86.19906836,11434.34801,12391305,21993.79075,9684723,25450.046,12071,33605.55228,8121118,11612.52322,1004059,0,0,295.328
6/11/22,1235885.192,3.6,77.27613569,10609.6811,8282256,26905.10641,13522754,25581.78701,11061,33022.04692,7948233,12175.71948,1046428,0,0,295.328
6/12/22,1233015.604,3.6,71.41463691,11121.19385,9835056,24862.12248,10615920,25516.26501,11674,28975.98797,6947197,11872.75799,920538,0,0,295.328
6/13/22,1193428.065,3.6,69.92259617,10821.37013,9280150,24155.90448,10712565,24834.16104,10092,0,0,0,0,0,0,295.328
6/14/22,1222275.279,3.6,82.91613496,10694.34859,11301799,23353.9372,11308937,25386.55632,11413,0,0,0,0,0,0,295.328
6/15/22,1237730.293,3.6,77.60629799,11501.60485,9891483,28118.20587,12903676,22060.64484,9178,0,0,0,0,19548.62654,1423839,295.328
6/16/22,1219388.133,3.6,77.39529684,11162.25728,10933302,22685.08472,10560339,21387.79168,8948,0,0,0,0,22850.56861,1728822,295.328
6/17/22,1222332.47,3.6,78.87644604,11294.55879,11022404,25329.18108,12064295,21117.12217,8916,0,0,0,0,19780.89637,1247093,295.328
6/18/22,1220473.034,3.6,87.54105245,10653.59655,8897079,25502.19286,11937231,23286.49773,10189,0,0,0,0,19201.92457,1382783,295.328
6/19/22,1224388.218,3.6,81.43933991,11508.26148,10261066,22947.44906,11787303,20136.52066,8788,0,0,0,0,22420.46398,1219424,295.328
6/20/22,1222782.254,3.6,80.43680739,11476.76803,9753944,25595.91466,11658922,21372.35433,9235,0,0,0,0,20722.19064,1242859,295.328
6/21/22,1207437.172,3.6,62.49185982,11463.31744,9255850,28444.74117,14386239,22799.82764,10294,0,0,0,0,17351.94372,1017152,295.328
6/22/22,1232558.999,3.6,67.52494577,10463.52407,8270224,28307.66518,13232061,23161.50538,10232,0,0,0,0,23793.05475,1836341,295.328
6/23/22,1225122.142,3.6,81.74266941,10787.98846,9680341,25291.12864,11099826,22841.43768,10105,0,0,0,0,19480.35975,1208450,295.328
6/24/22,1220282.104,3.6,68.93343425,11047.31454,10820320,24187.64153,11356576,21620.84645,10304,0,0,0,0,22877.17095,1380372,295.328
6/25/22,1228272.204,3.6,54.64218395,10633.40758,9232726,25833.23444,13398647,20811.36925,8676,0,0,0,0,18949.23087,852417,295.328
6/26/22,1216138.331,3.6,65.27231857,10980.11049,8535609,23238.78798,11796837,25209.18733,11624,0,0,0,0,21776.66168,1282637,295.328
6/27/22,1243496.612,3.6,52.22273893,11562.61061,10390172,23405.44577,12292103,20665.1644,9048,30531.3518,7407679,11664.54295,1163102,22786.38534,1320476,295.328
6/28/22,1222262.041,3.6,50.77398074,10829.28338,8803732,24776.88642,10476701,23908.32454,10372,24961.40782,6286301,11745.75994,1393292,23874.30939,1657989,295.328
6/29/22,1236555.706,3.6,73.50356855,10570.49557,12212089,21148.1389,8950451,23943.03542,10093,29116.79655,7039013,11906.21047,879075,18685.61915,1110664,295.328
6/30/22,1219667.909,3.6,74.70254398,11143.86599,9699706,25080.70371,11784404,22814.48525,10211,33778.85235,8376343,11273.05386,970041,16173.30977,1286138,295.328
7/1/22,1237614.05,3.5,71.88145939,10927.13531,9683410,26429.51768,12099814,22063.09642,9890,26060.24081,6360903,12031.57923,1121950,18781.18351,1091113,295.271
